Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature_diff,Power,Tool_wear_rate,Target,Failure Type
M,297.48970186558967,308.7944713953893,1528.286827067081,31.046585370893094,59.55492848862293,11.304769529799614,4968.752098424527,0.2382197139544917,0,No Failure
M,297.06792359710226,311.81736832978186,1499.347677666509,44.15997503449363,2.3971865767198617,14.749444732679592,6933.616043952528,0.009588746306879446,0,No Failure
L,299.9997366275461,309.37301622622834,1349.0993330061385,38.23758976705775,28.91435888617677,9.373279598682245,5402.105420911982,0.11565743554470709,0,No Failure
H,303.58356454722673,311.42759152117424,1587.266941768294,42.53993355319466,240.22826773956373,7.844026973947507,7070.911415238366,0.960913070958255,0,No Failure
L,303.3994854843973,310.8418566293965,1312.7261578850487,35.44132160594409,97.78040693438433,7.442371144999186,4872.060420944238,0.39112162773753734,0,No Failure
M,301.1268087208961,308.74053723508564,1459.2538275889826,37.955218213900956,96.83538486466232,7.613728514189518,5800.039506536118,0.38734153945864924,0,No Failure
M,298.54000665683986,308.9976123553835,1450.400475657555,37.10042305269145,66.66972949869293,10.45760569854366,5635.019371411153,0.2666789179947717,0,No Failure
L,301.7736853189772,309.69849066029985,1287.1131008301236,33.3304059486433,41.01472767102263,7.924805341322667,4492.4777200411145,0.1640589106840905,1,HDF
H,299.0951514703819,309.63435345542166,1612.8760897021464,37.46017738989017,127.19754773706582,10.539201985039767,6327.023554783065,0.5087901909482633,0,No Failure
M,298.4649859266524,311.72645637187867,1477.1665959327574,39.92646325864603,180.79691414606103,13.26147044522628,6176.165677886487,0.7231876565842441,0,No Failure
L,295.71206633675604,309.7998243632015,1307.8935138969787,41.49286259341155,137.6988334002928,14.087758026445442,5682.957417121848,0.5507953336011713,0,No Failure
L,300.2047643966953,310.88974904281406,1401.02280367088,36.58033171734852,8.862559237969803,10.684984646118778,5366.874768513995,0.03545023695187921,0,No Failure
L,298.74026530172523,310.5136373890002,1304.642789748982,33.98650396502727,200.86741024091677,11.773372087274993,4643.299844096596,0.803469640963667,1,TWF
H,300.192860759057,310.76402244899634,1707.0473876874253,40.217809765572234,232.89853792357297,10.571161689939345,7189.399395446316,0.9315941516942919,0,No Failure
M,295.4012846075259,310.0403212107396,1485.4807236723311,43.89814610816881,110.09418520185524,14.639036603213697,6828.759507538979,0.44037674080742095,0,No Failure
L,300.3396533451674,311.2371307077887,1371.959932987546,35.30423715698836,91.61613819991516,10.897477362621316,5072.20593792799,0.3664645527996606,0,No Failure
L,295.13775767205675,309.174907026665,1373.5571540699434,40.06441063430413,57.46350263899963,14.037149354608232,5762.807486137355,0.22985401055599852,0,No Failure
M,302.1758805065371,311.7263353104566,1473.0646973762161,36.69780292614989,75.46757495931996,9.550454803919479,5660.965441558003,0.30187029983727987,0,No Failure
M,301.0437824682702,308.7127768194959,1490.157283049769,45.642552454475165,161.11187689746168,7.668994351225706,7122.470367104878,0.6444475075898467,0,No Failure
M,299.4426704571508,310.7815117256224,1484.9116848917895,37.46697104687169,192.5365319657186,11.338841268471583,5826.098562003051,0.7701461278628744,0,No Failure
M,301.12543972016414,308.59483614006024,1511.1732213843247,43.310030492871135,83.0539340868349,7.4693964198961,6853.798885820705,0.3322157363473396,0,No Failure
L,298.0438514746729,309.684294447773,1343.5577755291079,45.07534248334686,84.91815584448831,11.640442973100107,6341.967320400301,0.33967262337795323,0,No Failure
M,300.14475103122976,310.09330993806094,1477.5480517815906,47.70740320703331,112.77532992559742,9.948558906831181,7381.693513535242,0.45110131970238965,0,No Failure
H,301.58954807692066,310.0133046511705,1654.7623315463725,35.23343930290684,42.55069412992363,8.423756574249808,6105.472549435871,0.1702027765196945,0,No Failure
L,293.8114215018172,309.8183304303831,1366.980804156498,33.00944840280173,231.80204704426777,16.006908928565906,4725.299074999549,0.9272081881770711,1,TWF
M,299.10555128064493,308.6130295520692,1555.5013403562775,45.826097314770465,176.36401711336285,9.507478271424247,7464.691787304865,0.7054560684534514,0,No Failure
M,299.95471173972726,309.0125495312765,1502.043793682877,45.0074198605334,108.39585706861274,9.057837791549218,7079.381718413434,0.43358342827445095,0,No Failure
M,299.60741276450847,310.49826470719586,1500.300250404256,36.915362687902125,30.56812797223604,10.89085194268739,5799.812309572748,0.12227251188894417,0,No Failure
L,302.91420365245483,310.02967182497747,1371.4199305230002,30.0,212.20638705616696,7.11546817252264,4308.442778717682,0.8488255482246678,1,HDF
H,297.7521977501542,309.8094719741785,1612.0239054934857,42.404435596048934,120.928586244201,12.057274224024297,7158.324518215015,0.483714344976804,0,No Failure
M,298.75768151310956,311.32427776312966,1448.2347119689352,32.4125112123478,199.22072101308655,12.566596250020098,4915.642049594916,0.7968828840523462,0,No Failure
M,296.1682619473831,308.78006910000977,1490.6369372483753,35.86150261351768,8.348521812712228,12.611807152626682,5597.949539239577,0.033394087250848914,0,No Failure
M,303.02057330254627,309.6384095341359,1532.1629729393321,40.90596223853286,68.4135240704887,6.617836231589649,6563.268839027569,0.2736540962819548,0,No Failure
L,299.5074197147824,309.4943437218215,1411.6775856584345,41.57821653866183,155.52384417285103,9.986924007039136,6146.529832189113,0.6220953766914041,0,No Failure
L,299.12318222392656,310.61503762776107,1256.0307647134262,47.90657357971892,121.98083030691723,11.491855403834506,6301.210744612904,0.4879233212276689,0,No Failure
M,299.8950346353786,310.0481636911372,1519.982384414804,38.13631720712619,73.76799449415772,10.153129055758598,6070.240864570296,0.2950719779766309,0,No Failure
L,301.27247165686066,309.8918347534654,1240.7600999086171,35.11848703599629,50.28255936895462,8.61936309660473,4563.018552541702,0.20113023747581849,0,No Failure
M,300.6947268070322,308.15578329613277,1513.7754166449777,44.58645989536091,75.45333228762064,7.461056489100542,7067.943308747238,0.30181332915048253,0,No Failure
M,305.2957684271142,310.8650344806321,1511.9807793868997,41.88535281428709,185.5848502192008,5.569266053517936,6631.886215484439,0.7423394008768032,0,No Failure
M,300.90787177680755,309.7821741851683,1448.2805991145337,38.18434033262721,45.92683762532637,8.874302408360734,5791.174124555221,0.1837073505013055,0,No Failure
M,299.06950914166185,310.1156610176104,1530.0013842939507,40.15880247136707,148.45330191055186,11.046151875948567,6434.298361408942,0.5938132076422075,0,No Failure
M,298.8772865249521,309.2514367799061,1552.3150770387276,38.10983164517518,105.92020835816507,10.374150254953975,6195.060098558088,0.4236808334326603,0,No Failure
L,299.2144820951664,309.09417123718293,1346.8759834498762,43.460180973419284,190.7594759651854,9.87968914201656,6129.820501991946,0.7630379038607417,0,No Failure
M,296.99632615074034,311.4992877584757,1504.229996249309,48.43969744751653,50.404630654729914,14.502961607735358,7630.346932603475,0.20161852261891966,0,No Failure
M,300.07972841498315,308.2267614217376,1544.3734860896072,36.37254942269223,67.52239405920015,8.147033006754441,5882.401959857844,0.27008957623680063,0,No Failure
M,301.56693621241783,308.9458009722172,1466.2100389773607,42.10445665744569,99.67188297721208,7.378864759799399,6464.766957859959,0.3986875319088483,0,No Failure
L,298.7732727987535,311.48049215266906,1294.9461271188554,32.351217360157165,41.64390217651592,12.707219353915548,4387.033458743715,0.1665756087060637,0,No Failure
M,298.3852398874318,310.6407463809987,1474.818494882424,34.63720084264094,115.29869303618607,12.255506493566884,5349.460450435449,0.46119477214474425,0,No Failure
L,303.03189029258846,309.6745374682576,1351.8541052155497,42.812787762347966,104.01270203753948,6.64264717566914,6060.827870824642,0.41605080815015794,0,No Failure
L,297.14703368675765,311.24659631428864,1351.720792213124,39.6479957396926,247.52138607017778,14.099562627530986,5612.247952610503,0.9900855442807112,1,TWF
L,295.8643632470454,310.446860116396,1322.3354862359872,34.45416771542578,148.4659273195218,14.58249686935062,4771.02875702366,0.5938637092780872,0,No Failure
H,297.69419611270524,310.7326600919744,1637.9807835416984,42.04380767887135,17.36550627678679,13.038463979269181,7211.730039821499,0.06946202510714715,0,No Failure
L,296.9191345657514,310.2255620171024,1323.0215882524624,44.39456507219647,114.9854118792584,13.306427451350999,6150.711465040848,0.4599416475170336,0,No Failure
L,300.7724521282092,310.4652382172145,1325.4099994309695,32.76536591216077,219.62538268578882,9.692786089005324,4547.72173281036,0.8785015307431553,1,TWF
L,299.27859099910086,310.50569250129746,1311.5739269860708,48.7326824835571,216.691896847301,11.227101502196604,6693.321876135423,0.866767587389204,1,TWF
L,299.5606259099523,312.19597305289597,1311.9780130762908,42.86514025558819,240.45130496772884,12.635347142943658,5889.242316347816,0.9618052198709154,0,No Failure
M,302.30586835394956,309.8051071883273,1439.971684952172,42.964817089575604,223.55771671331033,7.499238834377763,6478.814382201927,0.8942308668532413,1,TWF
L,298.61733027767445,309.83595281185177,1338.816245281101,39.99327372563324,44.07492537858887,11.218622534177314,5607.077347150081,0.17629970151435548,0,No Failure
L,301.5501788234913,308.76310681242927,1252.2210338891366,48.73564116088942,0.8925686232675867,7.212927988937963,6390.815743886105,0.0035702744930703467,1,HDF
M,303.0226455984064,309.948102613179,1522.5167735612226,44.811614544023726,154.06317230902957,6.925457014772576,7144.655544277013,0.6162526892361183,0,No Failure
M,299.0886750039727,311.86288689954483,1483.2024646756452,38.16211999032873,175.61109170998742,12.774211895572137,5927.363331951457,0.7024443668399497,0,No Failure
M,301.47404571111264,310.98448500243467,1496.4177126385102,43.78694838634634,32.80303750026903,9.51043929132203,6861.611696835987,0.1312121500010761,0,No Failure
M,299.51636417494205,309.45633225612465,1488.8037110174414,36.33429735533656,41.70882479954674,9.939968081182599,5664.777112682606,0.16683529919818696,0,No Failure
L,301.8481962576816,310.0300413645213,1337.7943112325886,38.59875839036675,240.76914084717518,8.181845106839717,5407.434875738114,0.9630765633887007,1,HDF
M,296.85702162484745,308.703561624415,1537.9012444679015,47.33316868051779,235.95831368631465,11.84653999956754,7622.942524248903,0.9438332547452586,0,No Failure
L,296.7089755097493,309.0308806557017,1282.4251794036359,41.937917017511204,39.2428871749195,12.321905145952428,5632.06308164983,0.156971548699678,0,No Failure
M,299.2174645701849,310.1494411526137,1451.3004923297256,43.30761813572791,61.75210106666937,10.931976582428774,6581.884535595708,0.24700840426667747,0,No Failure
M,298.22215038188045,309.50554539717956,1503.5811697999188,45.84812543952366,223.0284155054815,11.283395015299106,7219.000631530166,0.892113662021926,1,TWF
L,298.96658178114023,308.9554002106216,1325.2060138130341,42.74111618742661,108.74833265834205,9.988818429481341,5931.409052116301,0.4349933306333682,0,No Failure
M,299.5609468351057,310.4898407647379,1510.7887176403183,35.944108251987295,199.51815646533055,10.928893929632181,5686.696682468082,0.7980726258613222,0,No Failure
H,301.4400270636725,310.41774991334665,1678.6630895896526,50.30640644715753,98.99650768982524,8.977722849674137,8843.32232395474,0.39598603075930094,0,No Failure
H,299.18467884286815,308.932449628309,1605.7462697373926,44.58073654806626,184.0957288270238,9.74777078544082,7496.4004702501115,0.7363829153080952,0,No Failure
M,298.35227737875385,307.9248530338322,1518.1016652979445,42.93398538514727,99.20645076335516,9.572575655078367,6825.440400494515,0.39682580305342063,0,No Failure
M,299.2969732464822,309.4299885014257,1469.3416953924147,40.27937922442814,224.79477373114054,10.13301525494353,6197.75193167187,0.8991790949245622,0,No Failure
L,298.46170944038676,308.4117348565585,1353.7287595469063,45.553802396104174,81.39316975965802,9.95002541617174,6457.804704052501,0.3255726790386321,0,No Failure
L,298.13198899587456,308.13108859352934,1288.1543138203097,49.574781537782044,130.7795329985322,9.999099597654777,6687.400283646958,0.5231181319941288,0,No Failure
M,296.7739663728461,311.12896920140207,1503.9643127157399,38.123284538845034,130.43897693180264,14.355002828555996,6004.218103028598,0.5217559077272106,0,No Failure
M,300.1389562324422,309.9022891101347,1499.373681572343,45.327075127373064,162.21784465431926,9.763332877692505,7116.987403211898,0.6488713786172771,0,No Failure
H,298.8625885868059,310.2345536217745,1605.8828204557542,42.171863510611594,76.67501114079359,11.371965034968639,7091.943423459265,0.30670004456317435,1,RNF
M,301.93255747846933,309.81159418384925,1459.2476597595676,30.0094631263853,160.6651268162458,7.879036705379917,4585.807807482917,0.6426605072649831,0,No Failure
M,297.1052078158821,308.862167849207,1522.5191575229096,32.979724964803076,35.258954886107695,11.756960033324901,5258.215892563358,0.14103581954443078,0,No Failure
M,298.91583288990427,310.4109761650142,1486.4099864196485,42.12145703321364,223.4033808280327,11.49514327510991,6556.478146431629,0.8936135233121308,1,TWF
H,303.6258144413175,310.36929967326745,1690.481238489294,47.0517741222407,36.043371890282785,6.743485231949933,8329.42412867837,0.14417348756113113,0,No Failure
M,298.12078096580433,309.2425913440206,1483.6981881052598,43.04537727944307,210.07373369458813,11.121810378216253,6688.068351830461,0.8402949347783525,1,TWF
M,299.5269334958077,309.392371315475,1539.0653920685763,43.845492827356054,173.28701734595188,9.86543781966725,7066.602236560907,0.6931480693838076,0,No Failure
M,297.5683120343493,308.7725412867877,1471.548313350365,52.94802836046672,85.26676812936806,11.204229252438438,8159.300649146243,0.34106707251747226,0,No Failure
H,297.30314497443806,310.0937571270982,1708.9098623004484,44.64191744519854,81.85830948212003,12.790612152660117,7988.966759062926,0.3274332379284801,0,No Failure
L,303.09462196617534,309.7603721192175,1358.7185931529032,38.675388758694645,241.5112685205579,6.665750153042154,5502.915249650111,0.9660450740822316,1,HDF
H,300.34207898527427,310.06771667087,1665.9918696307484,41.366777228582144,48.74596555592206,9.725637685595757,7216.941469824161,0.19498386222368824,0,No Failure
M,300.2673576764752,310.0551545573416,1469.8792615966672,48.17500866957322,180.73969135825803,9.787796880866381,7415.3573026589465,0.7229587654330321,0,No Failure
M,296.60736752976754,309.92148829523825,1521.8764554879235,33.65405494007688,45.920575064093114,13.314120765470705,5363.464563735165,0.18368230025637244,0,No Failure
